"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext"
12683,2023,"November","2023 NSC November Exam papers","automotive memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Yz529iILxvk%3d&tabid=4682&portalid=0&mid=12683","Mechanical Technology","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Mechanical Technology paper 1 english memo",".pdf"
12683,2023,"November","2023 NSC November Exam papers","automotive memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=l4-vykeEz7g%3d&tabid=4682&portalid=0&mid=12683","Mechanical Technology","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Mechanical Technology paper 1 afrikaans memo",".pdf"
12684,2023,"November","2023 NSC November Exam papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=CPFpqls0npA%3d&tabid=4682&portalid=0&mid=12684","Music","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 2 english",".pdf"
12684,2023,"November","2023 NSC November Exam papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=oyvWgAiyomQ%3d&tabid=4682&portalid=0&mid=12684","Music","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 2 afrikaans",".pdf"
12684,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=vCBjnbjYE9Q%3d&tabid=4682&portalid=0&mid=12684","Music","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 1 english",".pdf"
12684,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=qnubkN2vTVA%3d&tabid=4682&portalid=0&mid=12684","Music","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 1 afrikaans",".pdf"
12684,2023,"November","2023 NSC November Exam papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=m3Kp8tBWf3I%3d&tabid=4682&portalid=0&mid=12684","Music","english","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 2 english memo",".pdf"
12684,2023,"November","2023 NSC November Exam papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Jdwveou3yDY%3d&tabid=4682&portalid=0&mid=12684","Music","afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 2 afrikaans memo",".pdf"
12684,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=m3Kp8tBWf3I%3d&tabid=4682&portalid=0&mid=12684","Music","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 1 english memo",".pdf"
12684,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=RtXYT9gKyiE%3d&tabid=4682&portalid=0&mid=12684","Music","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Music paper 1 afrikaans memo",".pdf"
12685,2023,"November","2023 NSC November Exam papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Gs2cDJBpRR0%3d&tabid=4682&portalid=0&mid=12685","Physical Sciences","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Physical Sciences paper 2 english",".pdf"
12685,2023,"November","2023 NSC November Exam papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=O6qCT4c_IZw%3d&tabid=4682&portalid=0&mid=12685","Physical Sciences","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Physical Sciences paper 2 afrikaans",".pdf"
12685,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=oTJzzXEU6Ng%3d&tabid=4682&portalid=0&mid=12685","Physical Sciences","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Physical Sciences paper 1 english",".pdf"
12685,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=BQxyCjjPrmM%3d&tabid=4682&portalid=0&mid=12685","Physical Sciences","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Physical Sciences paper 1 afrikaans",".pdf"
12685,2023,"November","2023 NSC November Exam papers","memo paper 2 (english & afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=1JdWi95UKbY%3d&tabid=4682&portalid=0&mid=12685","Physical Sciences","english and afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Physical Sciences paper 2 english and afrikaans memo",".pdf"
12685,2023,"November","2023 NSC November Exam papers","memo paper 1 (english & afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=6g6X4xphO7I%3d&tabid=4682&portalid=0&mid=12685","Physical Sciences","english and afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Physical Sciences paper 1 english and afrikaans memo",".pdf"
12686,2023,"November","2023 NSC November Exam papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=MTr7YSiR5Nw%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 2 english",".pdf"
12686,2023,"November","2023 NSC November Exam papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=-oY6sb8e0T0%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 2 afrikaans",".pdf"
12686,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=KVRHTQ_TM2c%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 1 english",".pdf"
12686,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=T_fq7T8MqeQ%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 1 afrikaans",".pdf"
12686,2023,"November","2023 NSC November Exam papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=qrCqZBgkMtE%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","english","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 2 english memo",".pdf"
12686,2023,"November","2023 NSC November Exam papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=CPhWB00cOn4%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 2 afrikaans memo",".pdf"
12686,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=fwOdnpmtYJY%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 1 english memo",".pdf"
12686,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ygQkMF1EEv8%3d&tabid=4682&portalid=0&mid=12686","Religion Studies","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Religion Studies paper 1 afrikaans memo",".pdf"
12687,2023,"November","2023 NSC November Exam papers","paper 2 answerbook (afrikaans and english)","https://www.education.gov.za/LinkClick.aspx?fileticket=hFh8agqsQYc%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","english and afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 2 english and afrikaans",".pdf"
12687,2023,"November","2023 NSC November Exam papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=zgFWrhmtdo8%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 2 english",".pdf"
12687,2023,"November","2023 NSC November Exam papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=cyA7-yirsrI%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 2 afrikaans",".pdf"
12687,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=OiT9clHQ_So%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 1 english",".pdf"
12687,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=yOa_eVEThXE%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 1 afrikaans",".pdf"
12687,2023,"November","2023 NSC November Exam papers","memo paper 2 (afrikaans and english)","https://www.education.gov.za/LinkClick.aspx?fileticket=fn5CA2DKJUk%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","english and afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 2 english and afrikaans memo",".pdf"
12687,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans and english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Qc4LVJdAawA%3d&tabid=4682&portalid=0&mid=12687","Technical Mathematics","english and afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Mathematics paper 1 english and afrikaans memo",".pdf"
12688,2023,"November","2023 NSC November Exam papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=0Hd7EOFELxg%3d&tabid=4682&portalid=0&mid=12688","Technical Sciences","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Sciences paper 2 english",".pdf"
12688,2023,"November","2023 NSC November Exam papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=DexYaFm0zS4%3d&tabid=4682&portalid=0&mid=12688","Technical Sciences","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Sciences paper 2 afrikaans",".pdf"
12688,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=C6u2_qb_-c0%3d&tabid=4682&portalid=0&mid=12688","Technical Sciences","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Sciences paper 1 english",".pdf"
12688,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=RNTGO8ilHos%3d&tabid=4682&portalid=0&mid=12688","Technical Sciences","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Sciences paper 1 afrikaans",".pdf"
12688,2023,"November","2023 NSC November Exam papers","memo paper 2 (english and afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=q87cm3Qsp0U%3d&tabid=4682&portalid=0&mid=12688","Technical Sciences","english and afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Sciences paper 2 english and afrikaans memo",".pdf"
12688,2023,"November","2023 NSC November Exam papers","memo paper 1 (english and afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=G3RYWStdZ_w%3d&tabid=4682&portalid=0&mid=12688","Technical Sciences","english and afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Technical Sciences paper 1 english and afrikaans memo",".pdf"
12689,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=PQmkqo5I0mk%3d&tabid=4682&portalid=0&mid=12689","Tourism","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 english",".pdf"
12689,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=9XVVgLiN770%3d&tabid=4682&portalid=0&mid=12689","Tourism","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 afrikaans",".pdf"
12689,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=MraitIumC_g%3d&tabid=4682&portalid=0&mid=12689","Tourism","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 english memo",".pdf"
12689,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=IpSsuwxyi3c%3d&tabid=4682&portalid=0&mid=12689","Tourism","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 afrikaans memo",".pdf"
12690,2023,"November","2023 NSC November Exam papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZHGkvjzBhvk%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","english","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 2 english",".pdf"
12690,2023,"November","2023 NSC November Exam papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=GCdMP6J4d6M%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","afrikaans","","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 2 afrikaans",".pdf"
12690,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=6gpuCTdDfNc%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","english","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 1 english",".pdf"
12690,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=KX796ljzVpE%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","afrikaans","","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 1 afrikaans",".pdf"
12690,2023,"November","2023 NSC November Exam papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=tm7h0Rbgb1w%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","english","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 2 english memo",".pdf"
12690,2023,"November","2023 NSC November Exam papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=zC-Rb5T4_To%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","afrikaans","memo","paper 2","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 2 afrikaans memo",".pdf"
12690,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ocqkoVxpZ8c%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","english","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 1 english memo",".pdf"
12690,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=R0Gc1d0b54c%3d&tabid=4682&portalid=0&mid=12690","Visual Arts","afrikaans","memo","paper 1","","",NA,NA,"C:/DEV/R/data/pastpapers/2023 November Visual Arts paper 1 afrikaans memo",".pdf"
10952,2022,"November","2022 NSC November Examination Papers","afrikaans fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=bllGuVpOYEo%3d&tabid=3294&portalid=0&mid=10952","Afrikaans ","afrikaans","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2022 November Afrikaans paper 1 afrikaans fal",".pdf"
10952,2022,"November","2022 NSC November Examination Papers","afrikaans fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=TBVk4Bc_Xxs%3d&tabid=3294&portalid=0&mid=10952","Afrikaans ","afrikaans","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2022 November Afrikaans paper 1 afrikaans fal memo",".pdf"
10952,2022,"November","2022 NSC November Examination Papers","afrikaans fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=0kEjTEMVN80%3d&tabid=3294&portalid=0&mid=10952","Afrikaans ","afrikaans","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2022 November Afrikaans paper 2 afrikaans fal",".pdf"
10952,2022,"November","2022 NSC November Examination Papers","afrikaans fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=srvJqStEdh0%3d&tabid=3294&portalid=0&mid=10952","Afrikaans ","afrikaans","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2022 November Afrikaans paper 2 afrikaans fal memo",".pdf"
10952,2022,"November","2022 NSC November Examination Papers","afrikaans fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=nrnnZQcbsA4%3d&tabid=3294&portalid=0&mid=10952","Afrikaans ","afrikaans","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2022 November Afrikaans paper 3 afrikaans fal",".pdf"
10952,2022,"November","2022 NSC November Examination Papers","afrikaans fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=retCy4DeM3M%3d&tabid=3294&portalid=0&mid=10952","Afrikaans ","afrikaans","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2022 November Afrikaans paper 3 afrikaans fal memo",".pdf"
